date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,track_number,location,file_folder_count,track_id,play_count,size,artwork_count,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2023-01-02 01:39:05,75F5E1F44AEAF7EB,2 Kings 17-25   | July 11-17 - Episode 29,,True,,,True,,https://www.buzzsprout.com/800873/10923736-2-kings-17-25-july-11-17-episode-29.mp3,,38894,,18072185,,,URL,Talk of Him,,,2022-07-10 07:00:00,Podcast,,1504000,,,
2023-01-02 01:39:05,5FE0F20FF0E30C20,Ezra 1; 3–7; Nehemiah 2; 4–6; 8  | July 18-24 - Episode 30,,True,,,True,,https://www.buzzsprout.com/800873/10974994-ezra-1-3-7-nehemiah-2-4-6-8-july-18-24-episode-30.mp3,,38896,,17720797,,,URL,Talk of Him,,,2022-07-17 18:00:00,Podcast,,1475000,,,Ganel-Lyn Condie and John Fossum
2023-01-02 01:39:05,C1305C3E411D1208,Esther | July 25-31 - Episode 31,,True,,,True,,https://www.buzzsprout.com/800873/11018667-esther-july-25-31-episode-31.mp3,,38898,,16728771,,,URL,Talk of Him,,,2022-07-24 18:00:00,Podcast,,1392000,,,
2023-01-02 01:39:05,CC5B56BB1CFEA1F9,Job 1–3; 12–14; 19; 21–24; 38–40; 42 | August 1-7 - Episode 32,,True,,,True,,https://www.buzzsprout.com/800873/11054664-job-1-3-12-14-19-21-24-38-40-42-august-1-7-episode-32.mp3,,38900,,19506157,,,URL,Talk of Him,,,2022-07-31 07:00:00,Podcast,,1623000,,,Ganel-Lyn Condie and John Fossum
2023-01-02 01:39:05,90446FC235868024,Psalms 1-2; 8; 19-33; 40; 46 | August 8-14 - Episode 33,,True,,,True,,https://www.buzzsprout.com/800873/11088304-psalms-1-2-8-19-33-40-46-august-8-14-episode-33.mp3,,38902,,15781130,,,URL,Talk of Him,,,2022-08-07 07:00:00,Podcast,,1313000,,,Ganel-Lyn Condie and John Fossum
2023-01-02 01:39:05,D5BBEB9147F5B5DB,Psalms 49-51; 61-66; 69-72; 77-78; 85-86 | August 15-21 - Episode 34,,True,,,True,,https://www.buzzsprout.com/800873/11134008-psalms-49-51-61-66-69-72-77-78-85-86-august-15-21-episode-34.mp3,,38904,,19573700,,,URL,Talk of Him,,,2022-08-14 08:00:00,Podcast,,1629000,,,
2023-01-02 01:39:05,E3C7695CEA51FFB9,Psalms 102-103; 110; 116-119; 127-128; 135-139; 146-150 | August 22-28 - Episode 35,,True,,,True,,https://www.buzzsprout.com/800873/11171662-psalms-102-103-110-116-119-127-128-135-139-146-150-august-22-28-episode-35.mp3,,38906,,16751409,,,URL,Talk of Him,,,2022-08-21 07:00:00,Podcast,,1394000,,,
2023-01-02 01:39:05,6B7F804B7BE0E82E,Proverbs 1–4; 15–16; 22; 31; Ecclesiastes 1–3; 11–12 | August 29-September 4 - Episode 36,,True,,,True,,https://www.buzzsprout.com/800873/11215061-proverbs-1-4-15-16-22-31-ecclesiastes-1-3-11-12-august-29-september-4-episode-36.mp3,,38908,,18544598,,,URL,Talk of Him,,,2022-08-28 07:00:00,Podcast,,1543000,,,
2023-01-02 01:39:05,6E2D97BF24E94EEB,Isaiah 1-12 | September 5-11 - Episode 37,,True,,,True,,https://www.buzzsprout.com/800873/11255489-isaiah-1-12-september-5-11-episode-37.mp3,,38910,,15253307,,,URL,Talk of Him,,,2022-09-04 07:00:00,Podcast,,1269000,,,
2023-01-02 01:39:05,121F92B2A8CE853B,Isaiah 13-14; 24-30; 35 | September 12-18 - Episode 38,,True,,,True,,https://www.buzzsprout.com/800873/11296218-isaiah-13-14-24-30-35-september-12-18-episode-38.mp3,,38912,,18061959,,,URL,Talk of Him,,,2022-09-11 07:00:00,Podcast,,1503000,,,Ganel-Lyn Condie and John Fossum
2023-01-02 01:39:05,36219B71139B3A29,Isaiah 40-49 | September 19-25 - Episode 39,,True,,,True,,https://www.buzzsprout.com/800873/11337942-isaiah-40-49-september-19-25-episode-39.mp3,,38914,,18423688,,,URL,Talk of Him,,,2022-09-18 07:00:00,Podcast,,1533000,,,
2023-01-02 01:39:05,5CD805FF83FD4A93,Isaiah 50-57 | September 26-October 2 - Episode 40,,True,,,True,,https://www.buzzsprout.com/800873/11393384-isaiah-50-57-september-26-october-2-episode-40.mp3,,38916,,16619481,,,URL,Talk of Him,,,2022-09-27 15:00:00,Podcast,,1383000,,,
2023-01-02 01:39:05,0E5734281C0A6EF9,Isaiah 58-66 | October 3-9 - Episode 41,,True,,,True,,https://www.buzzsprout.com/800873/11410052-isaiah-58-66-october-3-9-episode-41.mp3,,38918,,15149062,,,URL,Talk of Him,,,2022-10-02 07:00:00,Podcast,,1260000,,,Ganel-Lyn Condie and John Fossum
2023-01-02 01:39:05,8F9F92D9B881186A,Jeremiah 1-3; 7; 16-18; 20 | October 10-16 - Episode 42,,True,,,True,,https://www.buzzsprout.com/800873/11459511-jeremiah-1-3-7-16-18-20-october-10-16-episode-42.mp3,,38920,,16552196,,,URL,Talk of Him,,,2022-10-09 07:00:00,Podcast,,1377000,,,
